wav,class_string,ID,Name,subclass,fold
cryceleb_1523.wav,positive,1523,cryceleb_1523,cryceleb,5
cryceleb_2424.wav,positive,2424,cryceleb_2424,cryceleb,5
cryceleb_4287.wav,positive,4287,cryceleb_4287,cryceleb,5
cryceleb_2927.wav,positive,2927,cryceleb_2927,cryceleb,5
cryceleb_1175.wav,positive,1175,cryceleb_1175,cryceleb,5
cryceleb_4494.wav,positive,4494,cryceleb_4494,cryceleb,5
cryceleb_479.wav,positive,479,cryceleb_479,cryceleb,5
cryceleb_1254.wav,positive,1254,cryceleb_1254,cryceleb,5
cryceleb_1367.wav,positive,1367,cryceleb_1367,cryceleb,5
cryceleb_1704.wav,positive,1704,cryceleb_1704,cryceleb,5
cryceleb_2491.wav,positive,2491,cryceleb_2491,cryceleb,5
cryceleb_3703.wav,positive,3703,cryceleb_3703,cryceleb,5
cryceleb_2674.wav,positive,2674,cryceleb_2674,cryceleb,5
cryceleb_3285.wav,positive,3285,cryceleb_3285,cryceleb,5
cryceleb_2603.wav,positive,2603,cryceleb_2603,cryceleb,5
cryceleb_3340.wav,positive,3340,cryceleb_3340,cryceleb,5
cryceleb_3204.wav,positive,3204,cryceleb_3204,cryceleb,5
cryceleb_3491.wav,positive,3491,cryceleb_3491,cryceleb,5
cryceleb_56.wav,positive,56,cryceleb_56,cryceleb,5
cryceleb_203.wav,positive,203,cryceleb_203,cryceleb,5
cryceleb_961.wav,positive,961,cryceleb_961,cryceleb,5
cryceleb_877.wav,positive,877,cryceleb_877,cryceleb,5
cryceleb_472.wav,positive,472,cryceleb_472,cryceleb,5
cryceleb_586.wav,positive,586,cryceleb_586,cryceleb,5
cryceleb_2975.wav,positive,2975,cryceleb_2975,cryceleb,5
cryceleb_1358.wav,positive,1358,cryceleb_1358,cryceleb,5
cryceleb_333.wav,positive,333,cryceleb_333,cryceleb,5
cryceleb_2826.wav,positive,2826,cryceleb_2826,cryceleb,5
cryceleb_3413.wav,positive,3413,cryceleb_3413,cryceleb,5
cryceleb_3441.wav,positive,3441,cryceleb_3441,cryceleb,5
cryceleb_2929.wav,positive,2929,cryceleb_2929,cryceleb,5
cryceleb_2487.wav,positive,2487,cryceleb_2487,cryceleb,5
cryceleb_728.wav,positive,728,cryceleb_728,cryceleb,5
cryceleb_1345.wav,positive,1345,cryceleb_1345,cryceleb,5
cryceleb_1446.wav,positive,1446,cryceleb_1446,cryceleb,5
cryceleb_4285.wav,positive,4285,cryceleb_4285,cryceleb,5
cryceleb_57.wav,positive,57,cryceleb_57,cryceleb,5
cryceleb_2932.wav,positive,2932,cryceleb_2932,cryceleb,5
cryceleb_4071.wav,positive,4071,cryceleb_4071,cryceleb,5
cryceleb_1731.wav,positive,1731,cryceleb_1731,cryceleb,5
cryceleb_3187.wav,positive,3187,cryceleb_3187,cryceleb,5
cryceleb_3954.wav,positive,3954,cryceleb_3954,cryceleb,5
cryceleb_1116.wav,positive,1116,cryceleb_1116,cryceleb,5
cryceleb_3150.wav,positive,3150,cryceleb_3150,cryceleb,5
cryceleb_3219.wav,positive,3219,cryceleb_3219,cryceleb,5
cryceleb_1912.wav,positive,1912,cryceleb_1912,cryceleb,5
cryceleb_2461.wav,positive,2461,cryceleb_2461,cryceleb,5
cryceleb_2651.wav,positive,2651,cryceleb_2651,cryceleb,5
cryceleb_4116.wav,positive,4116,cryceleb_4116,cryceleb,5
cryceleb_2540.wav,positive,2540,cryceleb_2540,cryceleb,5
cryceleb_3185.wav,positive,3185,cryceleb_3185,cryceleb,5
cryceleb_1220.wav,positive,1220,cryceleb_1220,cryceleb,5
cryceleb_2742.wav,positive,2742,cryceleb_2742,cryceleb,5
cryceleb_3194.wav,positive,3194,cryceleb_3194,cryceleb,5
cryceleb_1840.wav,positive,1840,cryceleb_1840,cryceleb,5
cryceleb_2769.wav,positive,2769,cryceleb_2769,cryceleb,5
cryceleb_2440.wav,positive,2440,cryceleb_2440,cryceleb,5
cryceleb_1562.wav,positive,1562,cryceleb_1562,cryceleb,5
cryceleb_2425.wav,positive,2425,cryceleb_2425,cryceleb,5
cryceleb_2437.wav,positive,2437,cryceleb_2437,cryceleb,5
cryceleb_481.wav,positive,481,cryceleb_481,cryceleb,5
cryceleb_1832.wav,positive,1832,cryceleb_1832,cryceleb,5
cryceleb_2549.wav,positive,2549,cryceleb_2549,cryceleb,5
cryceleb_2418.wav,positive,2418,cryceleb_2418,cryceleb,5
cryceleb_2808.wav,positive,2808,cryceleb_2808,cryceleb,5
cryceleb_1486.wav,positive,1486,cryceleb_1486,cryceleb,5
cryceleb_1118.wav,positive,1118,cryceleb_1118,cryceleb,5
cryceleb_1158.wav,positive,1158,cryceleb_1158,cryceleb,5
cryceleb_3787.wav,positive,3787,cryceleb_3787,cryceleb,5
cryceleb_2949.wav,positive,2949,cryceleb_2949,cryceleb,5
cryceleb_3733.wav,positive,3733,cryceleb_3733,cryceleb,5
cryceleb_679.wav,positive,679,cryceleb_679,cryceleb,5
cryceleb_4159.wav,positive,4159,cryceleb_4159,cryceleb,5
cryceleb_4377.wav,positive,4377,cryceleb_4377,cryceleb,5
cryceleb_1689.wav,positive,1689,cryceleb_1689,cryceleb,5
cryceleb_217.wav,positive,217,cryceleb_217,cryceleb,5
cryceleb_3918.wav,positive,3918,cryceleb_3918,cryceleb,5
cryceleb_1652.wav,positive,1652,cryceleb_1652,cryceleb,5
cryceleb_3215.wav,positive,3215,cryceleb_3215,cryceleb,5
cryceleb_731.wav,positive,731,cryceleb_731,cryceleb,5
cryceleb_2835.wav,positive,2835,cryceleb_2835,cryceleb,5
cryceleb_2507.wav,positive,2507,cryceleb_2507,cryceleb,5
cryceleb_97.wav,positive,97,cryceleb_97,cryceleb,5
cryceleb_893.wav,positive,893,cryceleb_893,cryceleb,5
cryceleb_3434.wav,positive,3434,cryceleb_3434,cryceleb,5
cryceleb_407.wav,positive,407,cryceleb_407,cryceleb,5
cryceleb_2113.wav,positive,2113,cryceleb_2113,cryceleb,5
cryceleb_1953.wav,positive,1953,cryceleb_1953,cryceleb,5
cryceleb_2412.wav,positive,2412,cryceleb_2412,cryceleb,5
cryceleb_1880.wav,positive,1880,cryceleb_1880,cryceleb,5
cryceleb_1468.wav,positive,1468,cryceleb_1468,cryceleb,5
cryceleb_1015.wav,positive,1015,cryceleb_1015,cryceleb,5
cryceleb_3319.wav,positive,3319,cryceleb_3319,cryceleb,5
cryceleb_1721.wav,positive,1721,cryceleb_1721,cryceleb,5
cryceleb_4030.wav,positive,4030,cryceleb_4030,cryceleb,5
cryceleb_3032.wav,positive,3032,cryceleb_3032,cryceleb,5
cryceleb_1782.wav,positive,1782,cryceleb_1782,cryceleb,5
cryceleb_2568.wav,positive,2568,cryceleb_2568,cryceleb,5
cryceleb_2311.wav,positive,2311,cryceleb_2311,cryceleb,5
cryceleb_35.wav,positive,35,cryceleb_35,cryceleb,5
cryceleb_583.wav,positive,583,cryceleb_583,cryceleb,5
cryceleb_72.wav,positive,72,cryceleb_72,cryceleb,5
cryceleb_1855.wav,positive,1855,cryceleb_1855,cryceleb,5
cryceleb_3031.wav,positive,3031,cryceleb_3031,cryceleb,5
cryceleb_2911.wav,positive,2911,cryceleb_2911,cryceleb,5
cryceleb_3641.wav,positive,3641,cryceleb_3641,cryceleb,5
cryceleb_292.wav,positive,292,cryceleb_292,cryceleb,5
cryceleb_3362.wav,positive,3362,cryceleb_3362,cryceleb,5
cryceleb_298.wav,positive,298,cryceleb_298,cryceleb,5
cryceleb_2205.wav,positive,2205,cryceleb_2205,cryceleb,5
cryceleb_2943.wav,positive,2943,cryceleb_2943,cryceleb,5
cryceleb_1121.wav,positive,1121,cryceleb_1121,cryceleb,5
cryceleb_1453.wav,positive,1453,cryceleb_1453,cryceleb,5
cryceleb_1670.wav,positive,1670,cryceleb_1670,cryceleb,5
cryceleb_2272.wav,positive,2272,cryceleb_2272,cryceleb,5
cryceleb_1780.wav,positive,1780,cryceleb_1780,cryceleb,5
cryceleb_24.wav,positive,24,cryceleb_24,cryceleb,5
cryceleb_3579.wav,positive,3579,cryceleb_3579,cryceleb,5
cryceleb_2649.wav,positive,2649,cryceleb_2649,cryceleb,5
cryceleb_1568.wav,positive,1568,cryceleb_1568,cryceleb,5
cryceleb_1445.wav,positive,1445,cryceleb_1445,cryceleb,5
cryceleb_2372.wav,positive,2372,cryceleb_2372,cryceleb,5
cryceleb_3740.wav,positive,3740,cryceleb_3740,cryceleb,5
cryceleb_3848.wav,positive,3848,cryceleb_3848,cryceleb,5
cryceleb_3282.wav,positive,3282,cryceleb_3282,cryceleb,5
cryceleb_302.wav,positive,302,cryceleb_302,cryceleb,5
cryceleb_1764.wav,positive,1764,cryceleb_1764,cryceleb,5
cryceleb_1173.wav,positive,1173,cryceleb_1173,cryceleb,5
cryceleb_2139.wav,positive,2139,cryceleb_2139,cryceleb,5
cryceleb_2854.wav,positive,2854,cryceleb_2854,cryceleb,5
cryceleb_886.wav,positive,886,cryceleb_886,cryceleb,5
cryceleb_2492.wav,positive,2492,cryceleb_2492,cryceleb,5
cryceleb_143.wav,positive,143,cryceleb_143,cryceleb,5
cryceleb_4344.wav,positive,4344,cryceleb_4344,cryceleb,5
cryceleb_1989.wav,positive,1989,cryceleb_1989,cryceleb,5
cryceleb_2515.wav,positive,2515,cryceleb_2515,cryceleb,5
cryceleb_4261.wav,positive,4261,cryceleb_4261,cryceleb,5
cryceleb_1566.wav,positive,1566,cryceleb_1566,cryceleb,5
cryceleb_4225.wav,positive,4225,cryceleb_4225,cryceleb,5
cryceleb_978.wav,positive,978,cryceleb_978,cryceleb,5
cryceleb_3691.wav,positive,3691,cryceleb_3691,cryceleb,5
cryceleb_2799.wav,positive,2799,cryceleb_2799,cryceleb,5
cryceleb_1900.wav,positive,1900,cryceleb_1900,cryceleb,5
cryceleb_247.wav,positive,247,cryceleb_247,cryceleb,5
cryceleb_147.wav,positive,147,cryceleb_147,cryceleb,5
cryceleb_3994.wav,positive,3994,cryceleb_3994,cryceleb,5
cryceleb_3333.wav,positive,3333,cryceleb_3333,cryceleb,5
cryceleb_3623.wav,positive,3623,cryceleb_3623,cryceleb,5
cryceleb_2299.wav,positive,2299,cryceleb_2299,cryceleb,5
cryceleb_4179.wav,positive,4179,cryceleb_4179,cryceleb,5
cryceleb_3054.wav,positive,3054,cryceleb_3054,cryceleb,5
cryceleb_3089.wav,positive,3089,cryceleb_3089,cryceleb,5
cryceleb_1579.wav,positive,1579,cryceleb_1579,cryceleb,5
cryceleb_495.wav,positive,495,cryceleb_495,cryceleb,5
cryceleb_753.wav,positive,753,cryceleb_753,cryceleb,5
cryceleb_1442.wav,positive,1442,cryceleb_1442,cryceleb,5
cryceleb_59.wav,positive,59,cryceleb_59,cryceleb,5
cryceleb_2315.wav,positive,2315,cryceleb_2315,cryceleb,5
cryceleb_904.wav,positive,904,cryceleb_904,cryceleb,5
cryceleb_2786.wav,positive,2786,cryceleb_2786,cryceleb,5
cryceleb_2244.wav,positive,2244,cryceleb_2244,cryceleb,5
cryceleb_2268.wav,positive,2268,cryceleb_2268,cryceleb,5
cryceleb_80.wav,positive,80,cryceleb_80,cryceleb,5
cryceleb_1097.wav,positive,1097,cryceleb_1097,cryceleb,5
cryceleb_716.wav,positive,716,cryceleb_716,cryceleb,5
cryceleb_4427.wav,positive,4427,cryceleb_4427,cryceleb,5
cryceleb_2595.wav,positive,2595,cryceleb_2595,cryceleb,5
cryceleb_2834.wav,positive,2834,cryceleb_2834,cryceleb,5
cryceleb_3811.wav,positive,3811,cryceleb_3811,cryceleb,5
cryceleb_2392.wav,positive,2392,cryceleb_2392,cryceleb,5
cryceleb_3446.wav,positive,3446,cryceleb_3446,cryceleb,5
cryceleb_1694.wav,positive,1694,cryceleb_1694,cryceleb,5
cryceleb_3635.wav,positive,3635,cryceleb_3635,cryceleb,5
cryceleb_2803.wav,positive,2803,cryceleb_2803,cryceleb,5
cryceleb_1734.wav,positive,1734,cryceleb_1734,cryceleb,5
cryceleb_1310.wav,positive,1310,cryceleb_1310,cryceleb,5
cryceleb_4511.wav,positive,4511,cryceleb_4511,cryceleb,5
cryceleb_2990.wav,positive,2990,cryceleb_2990,cryceleb,5
cryceleb_4393.wav,positive,4393,cryceleb_4393,cryceleb,5
cryceleb_593.wav,positive,593,cryceleb_593,cryceleb,5
cryceleb_2082.wav,positive,2082,cryceleb_2082,cryceleb,5
cryceleb_362.wav,positive,362,cryceleb_362,cryceleb,5
cryceleb_4493.wav,positive,4493,cryceleb_4493,cryceleb,5
cryceleb_4280.wav,positive,4280,cryceleb_4280,cryceleb,5
cryceleb_3251.wav,positive,3251,cryceleb_3251,cryceleb,5
cryceleb_2474.wav,positive,2474,cryceleb_2474,cryceleb,5
cryceleb_3863.wav,positive,3863,cryceleb_3863,cryceleb,5
cryceleb_4124.wav,positive,4124,cryceleb_4124,cryceleb,5
cryceleb_3014.wav,positive,3014,cryceleb_3014,cryceleb,5
cryceleb_804.wav,positive,804,cryceleb_804,cryceleb,5
cryceleb_166.wav,positive,166,cryceleb_166,cryceleb,5
cryceleb_2921.wav,positive,2921,cryceleb_2921,cryceleb,5
cryceleb_2403.wav,positive,2403,cryceleb_2403,cryceleb,5
cryceleb_3245.wav,positive,3245,cryceleb_3245,cryceleb,5
cryceleb_3939.wav,positive,3939,cryceleb_3939,cryceleb,5
cryceleb_2389.wav,positive,2389,cryceleb_2389,cryceleb,5
cryceleb_607.wav,positive,607,cryceleb_607,cryceleb,5
cryceleb_1959.wav,positive,1959,cryceleb_1959,cryceleb,5
cryceleb_4047.wav,positive,4047,cryceleb_4047,cryceleb,5
cryceleb_1961.wav,positive,1961,cryceleb_1961,cryceleb,5
cryceleb_4509.wav,positive,4509,cryceleb_4509,cryceleb,5
cryceleb_3507.wav,positive,3507,cryceleb_3507,cryceleb,5
cryceleb_1761.wav,positive,1761,cryceleb_1761,cryceleb,5
cryceleb_4516.wav,positive,4516,cryceleb_4516,cryceleb,5
cryceleb_2370.wav,positive,2370,cryceleb_2370,cryceleb,5
cryceleb_4153.wav,positive,4153,cryceleb_4153,cryceleb,5
cryceleb_4314.wav,positive,4314,cryceleb_4314,cryceleb,5
cryceleb_2101.wav,positive,2101,cryceleb_2101,cryceleb,5
cryceleb_2639.wav,positive,2639,cryceleb_2639,cryceleb,5
cryceleb_2102.wav,positive,2102,cryceleb_2102,cryceleb,5
cryceleb_2783.wav,positive,2783,cryceleb_2783,cryceleb,5
cryceleb_1150.wav,positive,1150,cryceleb_1150,cryceleb,5
cryceleb_1133.wav,positive,1133,cryceleb_1133,cryceleb,5
cryceleb_3617.wav,positive,3617,cryceleb_3617,cryceleb,5
cryceleb_105.wav,positive,105,cryceleb_105,cryceleb,5
cryceleb_1553.wav,positive,1553,cryceleb_1553,cryceleb,5
cryceleb_4527.wav,positive,4527,cryceleb_4527,cryceleb,5
cryceleb_4192.wav,positive,4192,cryceleb_4192,cryceleb,5
cryceleb_2191.wav,positive,2191,cryceleb_2191,cryceleb,5
cryceleb_2859.wav,positive,2859,cryceleb_2859,cryceleb,5
cryceleb_2748.wav,positive,2748,cryceleb_2748,cryceleb,5
cryceleb_1087.wav,positive,1087,cryceleb_1087,cryceleb,5
cryceleb_1309.wav,positive,1309,cryceleb_1309,cryceleb,5
cryceleb_1581.wav,positive,1581,cryceleb_1581,cryceleb,5
cryceleb_1748.wav,positive,1748,cryceleb_1748,cryceleb,5
cryceleb_1641.wav,positive,1641,cryceleb_1641,cryceleb,5
cryceleb_4096.wav,positive,4096,cryceleb_4096,cryceleb,5
cryceleb_4117.wav,positive,4117,cryceleb_4117,cryceleb,5
cryceleb_3833.wav,positive,3833,cryceleb_3833,cryceleb,5
cryceleb_2967.wav,positive,2967,cryceleb_2967,cryceleb,5
cryceleb_1603.wav,positive,1603,cryceleb_1603,cryceleb,5
cryceleb_840.wav,positive,840,cryceleb_840,cryceleb,5
cryceleb_665.wav,positive,665,cryceleb_665,cryceleb,5
cryceleb_428.wav,positive,428,cryceleb_428,cryceleb,5
cryceleb_4237.wav,positive,4237,cryceleb_4237,cryceleb,5
cryceleb_2805.wav,positive,2805,cryceleb_2805,cryceleb,5
cryceleb_587.wav,positive,587,cryceleb_587,cryceleb,5
cryceleb_3135.wav,positive,3135,cryceleb_3135,cryceleb,5
cryceleb_4018.wav,positive,4018,cryceleb_4018,cryceleb,5
cryceleb_357.wav,positive,357,cryceleb_357,cryceleb,5
cryceleb_3487.wav,positive,3487,cryceleb_3487,cryceleb,5
cryceleb_2117.wav,positive,2117,cryceleb_2117,cryceleb,5
cryceleb_2144.wav,positive,2144,cryceleb_2144,cryceleb,5
cryceleb_2186.wav,positive,2186,cryceleb_2186,cryceleb,5
cryceleb_3670.wav,positive,3670,cryceleb_3670,cryceleb,5
cryceleb_206.wav,positive,206,cryceleb_206,cryceleb,5
cryceleb_2726.wav,positive,2726,cryceleb_2726,cryceleb,5
cryceleb_4227.wav,positive,4227,cryceleb_4227,cryceleb,5
cryceleb_1599.wav,positive,1599,cryceleb_1599,cryceleb,5
cryceleb_536.wav,positive,536,cryceleb_536,cryceleb,5
cryceleb_4122.wav,positive,4122,cryceleb_4122,cryceleb,5
cryceleb_3312.wav,positive,3312,cryceleb_3312,cryceleb,5
cryceleb_3478.wav,positive,3478,cryceleb_3478,cryceleb,5
cryceleb_1955.wav,positive,1955,cryceleb_1955,cryceleb,5
cryceleb_1756.wav,positive,1756,cryceleb_1756,cryceleb,5
cryceleb_4164.wav,positive,4164,cryceleb_4164,cryceleb,5
cryceleb_1420.wav,positive,1420,cryceleb_1420,cryceleb,5
cryceleb_3.wav,positive,3,cryceleb_3,cryceleb,5
cryceleb_1528.wav,positive,1528,cryceleb_1528,cryceleb,5
cryceleb_1099.wav,positive,1099,cryceleb_1099,cryceleb,5
cryceleb_2065.wav,positive,2065,cryceleb_2065,cryceleb,5
cryceleb_3917.wav,positive,3917,cryceleb_3917,cryceleb,5
cryceleb_3234.wav,positive,3234,cryceleb_3234,cryceleb,5
cryceleb_2905.wav,positive,2905,cryceleb_2905,cryceleb,5
cryceleb_3743.wav,positive,3743,cryceleb_3743,cryceleb,5
cryceleb_1207.wav,positive,1207,cryceleb_1207,cryceleb,5
cryceleb_1886.wav,positive,1886,cryceleb_1886,cryceleb,5
cryceleb_655.wav,positive,655,cryceleb_655,cryceleb,5
cryceleb_3220.wav,positive,3220,cryceleb_3220,cryceleb,5
cryceleb_552.wav,positive,552,cryceleb_552,cryceleb,5
cryceleb_1161.wav,positive,1161,cryceleb_1161,cryceleb,5
cryceleb_4366.wav,positive,4366,cryceleb_4366,cryceleb,5
cryceleb_4101.wav,positive,4101,cryceleb_4101,cryceleb,5
cryceleb_2942.wav,positive,2942,cryceleb_2942,cryceleb,5
cryceleb_4334.wav,positive,4334,cryceleb_4334,cryceleb,5
cryceleb_1803.wav,positive,1803,cryceleb_1803,cryceleb,5
cryceleb_1064.wav,positive,1064,cryceleb_1064,cryceleb,5
cryceleb_4066.wav,positive,4066,cryceleb_4066,cryceleb,5
cryceleb_1766.wav,positive,1766,cryceleb_1766,cryceleb,5
cryceleb_168.wav,positive,168,cryceleb_168,cryceleb,5
cryceleb_4204.wav,positive,4204,cryceleb_4204,cryceleb,5
cryceleb_288.wav,positive,288,cryceleb_288,cryceleb,5
cryceleb_2658.wav,positive,2658,cryceleb_2658,cryceleb,5
cryceleb_4000.wav,positive,4000,cryceleb_4000,cryceleb,5
cryceleb_769.wav,positive,769,cryceleb_769,cryceleb,5
cryceleb_4172.wav,positive,4172,cryceleb_4172,cryceleb,5
cryceleb_376.wav,positive,376,cryceleb_376,cryceleb,5
cryceleb_3212.wav,positive,3212,cryceleb_3212,cryceleb,5
cryceleb_2965.wav,positive,2965,cryceleb_2965,cryceleb,5
cryceleb_1489.wav,positive,1489,cryceleb_1489,cryceleb,5
cryceleb_2411.wav,positive,2411,cryceleb_2411,cryceleb,5
cryceleb_2770.wav,positive,2770,cryceleb_2770,cryceleb,5
cryceleb_1241.wav,positive,1241,cryceleb_1241,cryceleb,5
cryceleb_1117.wav,positive,1117,cryceleb_1117,cryceleb,5
cryceleb_4346.wav,positive,4346,cryceleb_4346,cryceleb,5
cryceleb_216.wav,positive,216,cryceleb_216,cryceleb,5
cryceleb_4082.wav,positive,4082,cryceleb_4082,cryceleb,5
cryceleb_112.wav,positive,112,cryceleb_112,cryceleb,5
cryceleb_2004.wav,positive,2004,cryceleb_2004,cryceleb,5
cryceleb_2588.wav,positive,2588,cryceleb_2588,cryceleb,5
cryceleb_2045.wav,positive,2045,cryceleb_2045,cryceleb,5
cryceleb_1080.wav,positive,1080,cryceleb_1080,cryceleb,5
cryceleb_2543.wav,positive,2543,cryceleb_2543,cryceleb,5
cryceleb_3897.wav,positive,3897,cryceleb_3897,cryceleb,5
cryceleb_806.wav,positive,806,cryceleb_806,cryceleb,5
cryceleb_130.wav,positive,130,cryceleb_130,cryceleb,5
cryceleb_1005.wav,positive,1005,cryceleb_1005,cryceleb,5
cryceleb_4489.wav,positive,4489,cryceleb_4489,cryceleb,5
cryceleb_2777.wav,positive,2777,cryceleb_2777,cryceleb,5
cryceleb_4165.wav,positive,4165,cryceleb_4165,cryceleb,5
cryceleb_1496.wav,positive,1496,cryceleb_1496,cryceleb,5
cryceleb_3466.wav,positive,3466,cryceleb_3466,cryceleb,5
cryceleb_1807.wav,positive,1807,cryceleb_1807,cryceleb,5
cryceleb_1044.wav,positive,1044,cryceleb_1044,cryceleb,5
cryceleb_2057.wav,positive,2057,cryceleb_2057,cryceleb,5
cryceleb_194.wav,positive,194,cryceleb_194,cryceleb,5
cryceleb_3992.wav,positive,3992,cryceleb_3992,cryceleb,5
cryceleb_3412.wav,positive,3412,cryceleb_3412,cryceleb,5
cryceleb_702.wav,positive,702,cryceleb_702,cryceleb,5
cryceleb_304.wav,positive,304,cryceleb_304,cryceleb,5
cryceleb_592.wav,positive,592,cryceleb_592,cryceleb,5
cryceleb_344.wav,positive,344,cryceleb_344,cryceleb,5
cryceleb_462.wav,positive,462,cryceleb_462,cryceleb,5
cryceleb_2150.wav,positive,2150,cryceleb_2150,cryceleb,5
cryceleb_2249.wav,positive,2249,cryceleb_2249,cryceleb,5
cryceleb_3189.wav,positive,3189,cryceleb_3189,cryceleb,5
cryceleb_221.wav,positive,221,cryceleb_221,cryceleb,5
cryceleb_106.wav,positive,106,cryceleb_106,cryceleb,5
cryceleb_3886.wav,positive,3886,cryceleb_3886,cryceleb,5
cryceleb_2625.wav,positive,2625,cryceleb_2625,cryceleb,5
cryceleb_1338.wav,positive,1338,cryceleb_1338,cryceleb,5
cryceleb_3302.wav,positive,3302,cryceleb_3302,cryceleb,5
cryceleb_3271.wav,positive,3271,cryceleb_3271,cryceleb,5
cryceleb_1326.wav,positive,1326,cryceleb_1326,cryceleb,5
cryceleb_1278.wav,positive,1278,cryceleb_1278,cryceleb,5
cryceleb_1104.wav,positive,1104,cryceleb_1104,cryceleb,5
cryceleb_3804.wav,positive,3804,cryceleb_3804,cryceleb,5
cryceleb_3519.wav,positive,3519,cryceleb_3519,cryceleb,5
cryceleb_1036.wav,positive,1036,cryceleb_1036,cryceleb,5
cryceleb_3963.wav,positive,3963,cryceleb_3963,cryceleb,5
cryceleb_638.wav,positive,638,cryceleb_638,cryceleb,5
cryceleb_1590.wav,positive,1590,cryceleb_1590,cryceleb,5
cryceleb_3051.wav,positive,3051,cryceleb_3051,cryceleb,5
cryceleb_685.wav,positive,685,cryceleb_685,cryceleb,5
cryceleb_2860.wav,positive,2860,cryceleb_2860,cryceleb,5
cryceleb_815.wav,positive,815,cryceleb_815,cryceleb,5
cryceleb_409.wav,positive,409,cryceleb_409,cryceleb,5
cryceleb_1644.wav,positive,1644,cryceleb_1644,cryceleb,5
cryceleb_667.wav,positive,667,cryceleb_667,cryceleb,5
cryceleb_1657.wav,positive,1657,cryceleb_1657,cryceleb,5
cryceleb_530.wav,positive,530,cryceleb_530,cryceleb,5
cryceleb_4407.wav,positive,4407,cryceleb_4407,cryceleb,5
cryceleb_3431.wav,positive,3431,cryceleb_3431,cryceleb,5
cryceleb_1797.wav,positive,1797,cryceleb_1797,cryceleb,5
cryceleb_3872.wav,positive,3872,cryceleb_3872,cryceleb,5
cryceleb_3715.wav,positive,3715,cryceleb_3715,cryceleb,5
cryceleb_437.wav,positive,437,cryceleb_437,cryceleb,5
cryceleb_4145.wav,positive,4145,cryceleb_4145,cryceleb,5
cryceleb_3349.wav,positive,3349,cryceleb_3349,cryceleb,5
cryceleb_4005.wav,positive,4005,cryceleb_4005,cryceleb,5
cryceleb_1363.wav,positive,1363,cryceleb_1363,cryceleb,5
cryceleb_1663.wav,positive,1663,cryceleb_1663,cryceleb,5
cryceleb_3973.wav,positive,3973,cryceleb_3973,cryceleb,5
cryceleb_3808.wav,positive,3808,cryceleb_3808,cryceleb,5
cryceleb_1611.wav,positive,1611,cryceleb_1611,cryceleb,5
cryceleb_3383.wav,positive,3383,cryceleb_3383,cryceleb,5
cryceleb_3832.wav,positive,3832,cryceleb_3832,cryceleb,5
cryceleb_711.wav,positive,711,cryceleb_711,cryceleb,5
cryceleb_4241.wav,positive,4241,cryceleb_4241,cryceleb,5
cryceleb_3649.wav,positive,3649,cryceleb_3649,cryceleb,5
cryceleb_506.wav,positive,506,cryceleb_506,cryceleb,5
cryceleb_866.wav,positive,866,cryceleb_866,cryceleb,5
cryceleb_605.wav,positive,605,cryceleb_605,cryceleb,5
cryceleb_908.wav,positive,908,cryceleb_908,cryceleb,5
cryceleb_4434.wav,positive,4434,cryceleb_4434,cryceleb,5
cryceleb_135.wav,positive,135,cryceleb_135,cryceleb,5
cryceleb_3502.wav,positive,3502,cryceleb_3502,cryceleb,5
cryceleb_1304.wav,positive,1304,cryceleb_1304,cryceleb,5
cryceleb_331.wav,positive,331,cryceleb_331,cryceleb,5
cryceleb_2103.wav,positive,2103,cryceleb_2103,cryceleb,5
cryceleb_744.wav,positive,744,cryceleb_744,cryceleb,5
cryceleb_3272.wav,positive,3272,cryceleb_3272,cryceleb,5
cryceleb_3724.wav,positive,3724,cryceleb_3724,cryceleb,5
cryceleb_3394.wav,positive,3394,cryceleb_3394,cryceleb,5
cryceleb_3048.wav,positive,3048,cryceleb_3048,cryceleb,5
cryceleb_1210.wav,positive,1210,cryceleb_1210,cryceleb,5
cryceleb_53.wav,positive,53,cryceleb_53,cryceleb,5
cryceleb_520.wav,positive,520,cryceleb_520,cryceleb,5
cryceleb_1483.wav,positive,1483,cryceleb_1483,cryceleb,5
cryceleb_524.wav,positive,524,cryceleb_524,cryceleb,5
cryceleb_3345.wav,positive,3345,cryceleb_3345,cryceleb,5
cryceleb_4180.wav,positive,4180,cryceleb_4180,cryceleb,5
cryceleb_1398.wav,positive,1398,cryceleb_1398,cryceleb,5
cryceleb_1472.wav,positive,1472,cryceleb_1472,cryceleb,5
cryceleb_996.wav,positive,996,cryceleb_996,cryceleb,5
cryceleb_4325.wav,positive,4325,cryceleb_4325,cryceleb,5
cryceleb_694.wav,positive,694,cryceleb_694,cryceleb,5
cryceleb_1014.wav,positive,1014,cryceleb_1014,cryceleb,5
cryceleb_2254.wav,positive,2254,cryceleb_2254,cryceleb,5
cryceleb_3246.wav,positive,3246,cryceleb_3246,cryceleb,5
cryceleb_2722.wav,positive,2722,cryceleb_2722,cryceleb,5
cryceleb_1521.wav,positive,1521,cryceleb_1521,cryceleb,5
cryceleb_3574.wav,positive,3574,cryceleb_3574,cryceleb,5
cryceleb_4476.wav,positive,4476,cryceleb_4476,cryceleb,5
cryceleb_1850.wav,positive,1850,cryceleb_1850,cryceleb,5
cryceleb_3881.wav,positive,3881,cryceleb_3881,cryceleb,5
